Datetime Latitude Longitude
2020040221 84.88076 14.40228
2020040222 84.87325 14.34399
2020040223 84.86564 14.28707
2020040300 84.85795 14.22763
2020040301 84.8503 14.1637
2020040302 84.84275 14.09657
2020040303 84.8353 14.02474
2020040304 84.82833 13.94989
2020040305 84.82191 13.87483
2020040306 84.81602 13.80323
2020040307 84.8107 13.73897
2020040308 84.80578 13.68196
2020040309 84.80115 13.63137
2020040310 84.7969 13.58307
2020040311 84.79287 13.53484
2020040312 84.78868 13.48189
2020040313 84.78443 13.4255
2020040314 84.78018 13.36725
2020040315 84.77588 13.31046
2020040316 84.77138 13.25472
2020040317 84.76694 13.20854
2020040318 84.76212 13.16899
2020040319 84.75685 13.13452
2020040320 84.75122 13.10529
2020040321 84.74533 13.0814
2020040322 84.73924 13.06172
2020040323 84.73302 13.04672
2020040400 84.72672 13.03337
2020040401 84.72038 13.01671
2020040402 84.71405 12.99712
2020040403 84.70773 12.97499
2020040404 84.70156 12.94958
2020040405 84.69592 12.92634
2020040406 84.69061 12.90902
2020040407 84.68532 12.89618
2020040408 84.68012 12.88876
2020040409 84.67513 12.88973
2020040410 84.67028 12.89266
2020040411 84.66536 12.89834
2020040412 84.66018 12.90636
2020040413 84.65505 12.91603
2020040414 84.65005 12.92703
2020040415 84.64521 12.93997
2020040416 84.64011 12.95271
2020040417 84.63491 12.96388
2020040418 84.62954 12.97322
2020040419 84.62434 12.98437
2020040420 84.6196 12.99856
2020040421 84.61515 13.01583
2020040422 84.61096 13.03253
2020040423 84.6072 13.04989
2020040500 84.60377 13.06864
2020040501 84.60038 13.08597
2020040502 84.59726 13.102
2020040503 84.59436 13.11978
2020040504 84.59172 13.14069
2020040505 84.58946 13.16514
2020040506 84.58732 13.19121
2020040507 84.58537 13.22109
2020040508 84.5838 13.25591
2020040509 84.58222 13.29387
2020040510 84.58062 13.33447
2020040511 84.57929 13.3784
2020040512 84.57808 13.42475
2020040513 84.57713 13.47346
2020040514 84.57626 13.52426
2020040515 84.57519 13.57448
2020040516 84.57385 13.62336
2020040517 84.57222 13.66975
2020040518 84.57029 13.71317
2020040519 84.56813 13.75231
2020040520 84.566 13.78862
2020040521 84.56388 13.82527
2020040522 84.56173 13.86249
2020040523 84.55946 13.90023
2020040600 84.55726 13.93997
2020040601 84.5551 13.98026
2020040602 84.55291 14.01998
2020040603 84.55075 14.0561
2020040604 84.54866 14.08708
2020040605 84.5467 14.11411
2020040606 84.54484 14.13803
2020040607 84.54296 14.16133
2020040608 84.54109 14.18673
2020040609 84.53914 14.21604
2020040610 84.53725 14.24758
2020040611 84.53547 14.28056
2020040612 84.53377 14.31296
2020040613 84.53214 14.34378
2020040614 84.53051 14.37218
2020040615 84.52881 14.39808
2020040616 84.52689 14.41897
2020040617 84.52479 14.43362
2020040618 84.52248 14.44406
2020040619 84.52005 14.45105
2020040620 84.51774 14.4551
2020040621 84.51543 14.45818
2020040622 84.51324 14.46084
2020040623 84.51118 14.46648
2020040700 84.50935 14.47652
2020040701 84.50793 14.48892
2020040702 84.50692 14.50185
2020040703 84.50623 14.51502
2020040704 84.50564 14.52658
2020040705 84.50508 14.53359
2020040706 84.5043 14.53565
2020040707 84.5034 14.53554
2020040708 84.50245 14.53426
2020040709 84.50142 14.53318
2020040710 84.50044 14.53376
2020040711 84.49963 14.53637
2020040712 84.49882 14.53974
2020040713 84.49803 14.54354
2020040714 84.49733 14.54675
2020040715 84.49688 14.54907
2020040716 84.49662 14.55026
2020040717 84.49635 14.55056
2020040718 84.49577 14.55002
2020040719 84.49477 14.54733
2020040720 84.49342 14.54378
2020040721 84.49188 14.54075
2020040722 84.4904 14.53931
2020040723 84.48899 14.54109
2020040800 84.48774 14.54646
2020040801 84.48669 14.55413
2020040802 84.48593 14.5635
2020040803 84.48539 14.57461
2020040804 84.48499 14.58676
2020040805 84.48463 14.59861
2020040806 84.48417 14.61025
2020040807 84.48351 14.62119
2020040808 84.48269 14.63269
2020040809 84.48177 14.64574
2020040810 84.48075 14.65953
2020040811 84.47969 14.67642
2020040812 84.47844 14.69614
2020040813 84.47708 14.71803
2020040814 84.47566 14.73996
2020040815 84.47428 14.7606
2020040816 84.47284 14.77969
2020040817 84.47132 14.79664
2020040818 84.46961 14.81091
2020040819 84.4677 14.82163
2020040820 84.46557 14.82926
2020040821 84.46324 14.83418
2020040822 84.46078 14.83734
2020040823 84.45827 14.84021
2020040900 84.45596 14.84259
2020040901 84.45385 14.84613
2020040902 84.4519 14.84991
2020040903 84.44993 14.85335
2020040904 84.44803 14.85668
2020040905 84.44616 14.85796
2020040906 84.44422 14.85651
2020040907 84.44199 14.85125
2020040908 84.4395 14.84254
2020040909 84.43672 14.83149
2020040910 84.43373 14.81857
2020040911 84.43079 14.80509
2020040912 84.42813 14.7928
2020040913 84.42565 14.78316
2020040914 84.42359 14.77545
2020040915 84.42199 14.77072
2020040916 84.42069 14.76652
2020040917 84.41956 14.76228
2020040918 84.41798 14.75597
2020040919 84.41605 14.7472
2020040920 84.41367 14.73521
2020040921 84.41089 14.72036
2020040922 84.40788 14.70346
2020040923 84.40484 14.68714
2020041000 84.40187 14.6726
2020041001 84.3994 14.66217
2020041002 84.39787 14.65549
2020041003 84.397 14.65241
2020041004 84.39638 14.65244
2020041005 84.39567 14.65379
2020041006 84.39459 14.6547
2020041007 84.39307 14.65411
2020041008 84.39084 14.65131
2020041009 84.38807 14.64586
2020041010 84.38508 14.63868
2020041011 84.38195 14.63073
2020041012 84.37891 14.62413
2020041013 84.37612 14.62046
2020041014 84.37354 14.62096
2020041015 84.37126 14.62508
2020041016 84.36934 14.63209
2020041017 84.3676 14.64071
2020041018 84.36573 14.64958
2020041019 84.36344 14.65833
2020041020 84.3608 14.66575
2020041021 84.358 14.67046
2020041022 84.35518 14.67296
2020041023 84.35276 14.674
2020041100 84.3505 14.67587
2020041101 84.34805 14.68018
2020041102 84.34563 14.68823
2020041103 84.34312 14.69919
2020041104 84.34072 14.7119
2020041105 84.3384 14.72443
2020041106 84.33621 14.73644
2020041107 84.33417 14.74549
2020041108 84.33183 14.74881
2020041109 84.3297 14.74976
2020041110 84.32742 14.74983
2020041111 84.32513 14.74729
2020041112 84.32257 14.74167
2020041113 84.32002 14.73666
2020041114 84.31755 14.73375
2020041115 84.31502 14.73299
2020041116 84.31249 14.73261
2020041117 84.31014 14.732
2020041118 84.30809 14.73143
2020041119 84.30629 14.72973
2020041120 84.30461 14.72643
2020041121 84.30283 14.72235
2020041122 84.30095 14.71736
2020041123 84.29899 14.71174
2020041200 84.29705 14.70734
2020041201 84.29556 14.70639
2020041202 84.29439 14.70783
2020041203 84.29386 14.71029
2020041204 84.29367 14.71492
2020041205 84.29375 14.72042
2020041206 84.29379 14.72541
2020041207 84.29377 14.72948
2020041208 84.29377 14.73229
2020041209 84.29368 14.73415
2020041210 84.29294 14.73769
2020041211 84.2921 14.74232
2020041212 84.29128 14.74767
2020041213 84.2905 14.75413
2020041214 84.28981 14.7616
2020041215 84.28917 14.77011
2020041216 84.28888 14.77847
2020041217 84.28893 14.78541
2020041218 84.289 14.79171
2020041219 84.28903 14.79754
2020041220 84.2891 14.80233
2020041221 84.28916 14.80569
2020041222 84.28917 14.80899
2020041223 84.28922 14.81294
2020041300 84.28931 14.81882
2020041301 84.28941 14.82616
2020041302 84.28952 14.83519
2020041303 84.28964 14.84617
2020041304 84.28982 14.85863
2020041305 84.29007 14.87218
2020041306 84.2904 14.88601
2020041307 84.29087 14.90078
2020041308 84.29137 14.91528
2020041309 84.29191 14.92892
2020041310 84.29243 14.94088
2020041311 84.29291 14.95242
2020041312 84.29334 14.96118
2020041313 84.29383 14.96774
2020041314 84.29441 14.97339
2020041315 84.29514 14.97906
2020041316 84.29604 14.9848
2020041317 84.29713 14.98951
2020041318 84.2985 14.99235
2020041319 84.30015 14.99378
2020041320 84.30203 14.99353
2020041321 84.30412 14.99165
2020041322 84.30614 14.98792
2020041323 84.30817 14.9828
2020041400 84.31024 14.97431
2020041401 84.31246 14.96349
2020041402 84.31487 14.95017
2020041403 84.31737 14.93488
2020041404 84.31993 14.9172
2020041405 84.32252 14.89619
2020041406 84.3251 14.872
2020041407 84.3278 14.84622
2020041408 84.33042 14.81717
2020041409 84.33311 14.78389
2020041410 84.33562 14.7464
2020041411 84.33775 14.70071
2020041412 84.33944 14.65346
2020041413 84.3407 14.60764
2020041414 84.34118 14.56504
2020041415 84.34092 14.5259
2020041416 84.34035 14.48798
2020041417 84.33962 14.45158
2020041418 84.33875 14.41605
2020041419 84.3379 14.38307
2020041420 84.33674 14.35147
2020041421 84.33576 14.3224
2020041422 84.33448 14.29456
2020041423 84.33328 14.26801
2020041500 84.33202 14.23928
2020041501 84.33074 14.20845
2020041502 84.32956 14.17672
2020041503 84.32863 14.14482
2020041504 84.32792 14.11339
2020041505 84.32719 14.08774
2020041506 84.32681 14.06179
2020041507 84.32651 14.03445
2020041508 84.32641 14.00698
2020041509 84.32648 13.97851
2020041510 84.32657 13.95048
2020041511 84.32651 13.92059
2020041512 84.32643 13.89004
2020041513 84.3258 13.85579
2020041514 84.32484 13.81856
2020041515 84.32353 13.78207
2020041516 84.32227 13.74598
2020041517 84.32078 13.7097
2020041518 84.31891 13.67538
2020041519 84.31699 13.64261
2020041520 84.31501 13.61103
2020041521 84.31279 13.57993
2020041522 84.31049 13.54855
2020041523 84.30805 13.51366
2020041600 84.30547 13.47394
2020041601 84.30327 13.42929
2020041602 84.30223 13.37906
2020041603 84.30259 13.32718
2020041604 84.30342 13.27534
2020041605 84.30543 13.23053
2020041606 84.30826 13.19326
2020041607 84.31166 13.16228
2020041608 84.31543 13.13826
2020041609 84.31984 13.12052
2020041610 84.32486 13.10651
2020041611 84.33017 13.09678
2020041612 84.33552 13.09173
2020041613 84.34059 13.09028
2020041614 84.34554 13.09043
2020041615 84.35033 13.09076
2020041616 84.35511 13.09308
2020041617 84.36047 13.10006
2020041618 84.36627 13.11692
2020041619 84.37198 13.14057
2020041620 84.37801 13.17501
2020041621 84.38383 13.21405
2020041622 84.38932 13.25618
2020041623 84.39459 13.30185
2020041700 84.39951 13.3474
2020041701 84.40396 13.39585
2020041702 84.40733 13.45211
2020041703 84.40997 13.50748
2020041704 84.41151 13.55531
2020041705 84.41219 13.59415
2020041706 84.41228 13.62719
2020041707 84.41197 13.65162
2020041708 84.41185 13.66813
2020041709 84.41229 13.67809
2020041710 84.41338 13.6828
2020041711 84.41501 13.68574
2020041712 84.41686 13.69031
2020041713 84.4194 13.70619
2020041714 84.42198 13.72634
2020041715 84.4243 13.74301
2020041716 84.42593 13.75253
2020041717 84.42683 13.75528
2020041718 84.42737 13.75898
2020041719 84.42804 13.76156
2020041720 84.42875 13.76407
2020041721 84.4296 13.76569
2020041722 84.43072 13.7659
2020041723 84.43228 13.76783
2020041800 84.43428 13.76958
2020041801 84.4366 13.77269
2020041802 84.43903 13.77736
2020041803 84.44151 13.78332
2020041804 84.44403 13.79032
2020041805 84.44655 13.79823
2020041806 84.44908 13.80653
2020041807 84.4516 13.81393
2020041808 84.45435 13.81982
2020041809 84.45789 13.82549
2020041810 84.46245 13.83289
2020041811 84.46781 13.84308
2020041812 84.4739 13.85878
2020041813 84.48021 13.88047
2020041814 84.48636 13.90818
2020041815 84.49181 13.9448
2020041816 84.49686 13.98407
2020041817 84.5016 14.02418
2020041818 84.5055 14.06029
2020041819 84.50957 14.0967
2020041820 84.51435 14.13559
2020041821 84.51953 14.17806
2020041822 84.52488 14.21861
2020041823 84.53139 14.26443
2020041900 84.53792 14.31546
2020041901 84.54384 14.36936
2020041902 84.54917 14.42317
2020041903 84.55381 14.47131
2020041904 84.55804 14.51155
2020041905 84.56206 14.54597
2020041906 84.56599 14.57424
2020041907 84.56995 14.59985
2020041908 84.5738 14.62609
2020041909 84.5781 14.65275
2020041910 84.58238 14.67923
2020041911 84.5864 14.70357
2020041912 84.59001 14.72789
2020041913 84.59326 14.74954
2020041914 84.59613 14.76511
2020041915 84.59864 14.7757
2020041916 84.60072 14.77908
2020041917 84.60238 14.77518
2020041918 84.60393 14.7667
2020041919 84.60518 14.75518
2020041920 84.60604 14.74263
2020041921 84.60654 14.73229
2020041922 84.60663 14.72425
2020041923 84.60614 14.71836
2020042000 84.60492 14.71514
2020042001 84.60302 14.71138
2020042002 84.6006 14.7031
2020042003 84.59748 14.69331
2020042004 84.5939 14.68238
2020042005 84.58943 14.6699
2020042006 84.58353 14.65662
2020042007 84.57707 14.64177
2020042008 84.57038 14.62498
2020042009 84.56306 14.60875
2020042010 84.55489 14.59353
2020042011 84.54586 14.58266
2020042012 84.53649 14.57841
2020042013 84.52689 14.57727
2020042014 84.51688 14.5786
2020042015 84.5066 14.58456
2020042016 84.4959 14.59571
2020042017 84.48489 14.61039
2020042018 84.47371 14.62798
2020042019 84.46257 14.6483
2020042020 84.4515 14.67117
2020042021 84.44076 14.69688
2020042022 84.43041 14.72608
2020042023 84.42053 14.76329
2020042100 84.41065 14.80286
2020042101 84.4008 14.84332
2020042102 84.39128 14.88531
2020042103 84.38198 14.9321
2020042104 84.37235 14.9776
2020042105 84.36227 15.01798
2020042106 84.35192 15.05293
2020042107 84.34181 15.08416
2020042108 84.33179 15.11369
2020042109 84.32162 15.14284
2020042110 84.3114 15.17285
2020042111 84.30137 15.20449
2020042112 84.29164 15.23931
2020042113 84.28178 15.27676
2020042114 84.27205 15.31631
2020042115 84.2626 15.35714
2020042116 84.25344 15.39847
2020042117 84.24472 15.44171
2020042118 84.23562 15.48143
2020042119 84.22656 15.51388
2020042120 84.21776 15.53783
2020042121 84.20915 15.55942
2020042122 84.20086 15.58273
2020042123 84.19337 15.60936
2020042200 84.18652 15.64136
2020042201 84.18032 15.67762
2020042202 84.17456 15.71702
2020042203 84.16867 15.75526
2020042204 84.16271 15.78917
2020042205 84.15667 15.81919
2020042206 84.15071 15.84649
2020042207 84.14461 15.86837
2020042208 84.13872 15.88593
2020042209 84.13351 15.89832
2020042210 84.12861 15.90984
2020042211 84.12404 15.92301
2020042212 84.11992 15.9403
2020042213 84.1161 15.96197
2020042214 84.1125 15.98356
2020042215 84.10901 16.00372
2020042216 84.10549 16.0193
2020042217 84.10205 16.03142
2020042218 84.09912 16.0373
2020042219 84.09671 16.03863
2020042220 84.09433 16.03778
2020042221 84.09221 16.03485
2020042222 84.09039 16.03118
2020042223 84.08883 16.02937
2020042300 84.08746 16.02972
2020042301 84.08621 16.03389
2020042302 84.08508 16.04041
2020042303 84.08382 16.04795
2020042304 84.08252 16.05556
2020042305 84.0811 16.06143
2020042306 84.07956 16.06366
2020042307 84.07817 16.06197
2020042308 84.07697 16.05658
2020042309 84.07571 16.04777
2020042310 84.07446 16.0391
2020042311 84.07334 16.03289
2020042312 84.07238 16.02947
2020042313 84.0715 16.02795
2020042314 84.07096 16.03007
2020042315 84.07055 16.03345
2020042316 84.07021 16.03564
2020042317 84.06973 16.03645
2020042318 84.06897 16.03451
2020042319 84.06803 16.02912
2020042320 84.06704 16.01995
2020042321 84.06604 16.00864
2020042322 84.06504 15.99764
2020042323 84.06414 15.98773
2020042400 84.0634 15.98104
2020042401 84.06292 15.97809
2020042402 84.0627 15.97834
2020042403 84.06268 15.9811
2020042404 84.06272 15.98372
2020042405 84.06263 15.9857
2020042406 84.06223 15.98301
2020042407 84.06122 15.97474
2020042408 84.05988 15.96151
2020042409 84.05845 15.9453
2020042410 84.05669 15.92736
2020042411 84.0549 15.91083
2020042412 84.05303 15.89743
2020042413 84.05116 15.88556
2020042414 84.04944 15.87664
2020042415 84.04799 15.86995
2020042416 84.04672 15.86217
2020042417 84.04552 15.85551
2020042418 84.04399 15.8457
2020042419 84.04214 15.83232
2020042420 84.04049 15.81619
2020042421 84.03878 15.79733
2020042422 84.037 15.77679
2020042423 84.03516 15.75697
2020042500 84.03334 15.7379
2020042501 84.03163 15.71937
2020042502 84.03007 15.70301
2020042503 84.0286 15.68963
2020042504 84.02691 15.67942
2020042505 84.025 15.67118
2020042506 84.0228 15.66233
2020042507 84.02011 15.65246
2020042508 84.01683 15.6411
2020042509 84.013 15.62819
2020042510 84.00885 15.61448
2020042511 84.00454 15.59953
2020042512 84.00022 15.58908
2020042513 83.99592 15.58133
2020042514 83.99166 15.57574
2020042515 83.98767 15.57323
2020042516 83.98387 15.57156
2020042517 83.98022 15.56971
2020042518 83.97676 15.56608
2020042519 83.97344 15.56084
2020042520 83.97001 15.55403
2020042521 83.96648 15.54441
2020042522 83.96288 15.53347
2020042523 83.95945 15.52185
2020042600 83.95628 15.51214
2020042601 83.9535 15.5065
2020042602 83.95094 15.50327
2020042603 83.94863 15.50582
2020042604 83.94634 15.50904
2020042605 83.94403 15.51323
2020042606 83.94149 15.51545
2020042607 83.93946 15.51849
2020042608 83.93691 15.51876
2020042609 83.93437 15.51758
2020042610 83.93159 15.51501
2020042611 83.92876 15.51128
2020042612 83.92605 15.50797
2020042613 83.9236 15.50632
2020042614 83.92156 15.50709
2020042615 83.91992 15.51022
2020042616 83.91865 15.51479
2020042617 83.91776 15.52019
2020042618 83.91704 15.52529
2020042619 83.91643 15.5296
2020042620 83.91588 15.53335
2020042621 83.91525 15.53568
2020042622 83.91453 15.53683
2020042623 83.91395 15.53737
2020042700 83.91362 15.53959
2020042701 83.91341 15.54219
2020042702 83.91345 15.54792
2020042703 83.91437 15.56127
2020042704 83.91595 15.57504
2020042705 83.91788 15.5897
2020042706 83.9198 15.60409
2020042707 83.92206 15.61783
2020042708 83.92431 15.62821
2020042709 83.92653 15.63361
2020042710 83.92868 15.63422
2020042711 83.93093 15.63206
2020042712 83.93358 15.63435
2020042713 83.93647 15.64309
2020042714 83.94007 15.65543
2020042715 83.94407 15.67184
2020042716 83.94837 15.69597
2020042717 83.95271 15.7208
2020042718 83.95689 15.7441
2020042719 83.96097 15.76599
2020042720 83.9658 15.79215
2020042721 83.97072 15.82057
2020042722 83.97554 15.8547
2020042723 83.98032 15.88912
2020042800 83.98524 15.92686
2020042801 83.99021 15.96878
2020042802 83.99531 16.01391
2020042803 84.00044 16.0624
2020042804 84.00517 16.11339
2020042805 84.00969 16.16575
2020042806 84.01414 16.21694
2020042807 84.0185 16.26849
2020042808 84.02283 16.31808
2020042809 84.02697 16.36606
2020042810 84.0305 16.41639
2020042811 84.03369 16.46438
2020042812 84.03635 16.51186
2020042813 84.03835 16.56218
2020042814 84.03999 16.61252
2020042815 84.04111 16.66259
2020042816 84.04182 16.71375
2020042817 84.04211 16.76636
2020042818 84.04187 16.81954
2020042819 84.04133 16.87012
2020042820 84.04063 16.91599
2020042821 84.03962 16.95619
2020042822 84.03839 16.9894
2020042823 84.03704 17.01586
2020042900 84.03566 17.03834
2020042901 84.03448 17.06065
2020042902 84.03329 17.0843
2020042903 84.03195 17.10509
2020042904 84.03068 17.12747
2020042905 84.02943 17.15548
2020042906 84.02797 17.18356
2020042907 84.02618 17.20785
2020042908 84.0238 17.22781
2020042909 84.02092 17.23966
2020042910 84.01743 17.24433
2020042911 84.01342 17.24321
2020042912 84.00871 17.24106
2020042913 84.00355 17.23491
2020042914 83.99842 17.22407
2020042915 83.9934 17.21441
2020042916 83.98906 17.20787
2020042917 83.98499 17.20952
2020042918 83.98083 17.22115
2020042919 83.97663 17.23601
2020042920 83.9726 17.24943
2020042921 83.96906 17.2612
2020042922 83.96578 17.27459
2020042923 83.96233 17.28772
2020043000 83.95894 17.29869
2020043001 83.9558 17.30875
2020043002 83.95284 17.31959
2020043003 83.95014 17.32971
2020043004 83.94775 17.3427
2020043005 83.94577 17.35781
2020043006 83.94403 17.37532
2020043007 83.94221 17.39597
2020043008 83.94042 17.41637
2020043009 83.93859 17.43689
2020043010 83.93672 17.45683
2020043011 83.93477 17.47486
2020043012 83.93272 17.49072
2020043013 83.93071 17.50291
2020043014 83.92873 17.51204
2020043015 83.92683 17.52055
2020043016 83.92509 17.53092
2020043017 83.92362 17.54327
2020043018 83.92232 17.5573
2020043019 83.92123 17.57443
2020043020 83.92011 17.59021
2020043021 83.91901 17.60328
2020043022 83.918 17.61374
2020043023 83.91708 17.62175
2020050100 83.91639 17.62782
2020050101 83.91581 17.63253
2020050102 83.91542 17.63704
2020050103 83.9152 17.64191
2020050104 83.91528 17.64783
2020050105 83.91545 17.65491
2020050106 83.91583 17.66313
2020050107 83.9165 17.67206
2020050108 83.91731 17.6819
2020050109 83.91804 17.68881
2020050110 83.9188 17.6923
2020050111 83.91954 17.69081
2020050112 83.9201 17.6826
2020050113 83.92087 17.67007
2020050114 83.92146 17.65424
2020050115 83.92212 17.63673
2020050116 83.92257 17.62404
2020050117 83.92269 17.61703
2020050118 83.92234 17.61423
2020050119 83.92156 17.61353
2020050120 83.92053 17.61151
2020050121 83.91942 17.60738
2020050122 83.91858 17.60278
2020050123 83.91786 17.5962
2020050200 83.9173 17.58782
2020050201 83.91677 17.57877
2020050202 83.91642 17.57095
2020050203 83.91587 17.56396
2020050204 83.91487 17.55828
2020050205 83.91358 17.55584
2020050206 83.91212 17.55631
2020050207 83.91057 17.55875
2020050208 83.90896 17.56198
2020050209 83.90733 17.56501
2020050210 83.90573 17.56735
2020050211 83.9042 17.56877
2020050212 83.90273 17.56971
2020050213 83.90124 17.57018
2020050214 83.89989 17.56979
2020050215 83.89847 17.57205
2020050216 83.89711 17.57566
2020050217 83.89558 17.57999
2020050218 83.89405 17.58606
2020050219 83.89236 17.59737
2020050220 83.89058 17.61138
2020050221 83.88907 17.62525
2020050222 83.8878 17.6401
2020050223 83.88686 17.65591
2020050300 83.88631 17.67201
2020050301 83.88591 17.68893
2020050302 83.88559 17.70507
2020050303 83.88458 17.71688
2020050304 83.88383 17.73054
2020050305 83.88396 17.74818
2020050306 83.88402 17.76739
2020050307 83.88396 17.7891
2020050308 83.88381 17.81265
2020050309 83.8838 17.84011
2020050310 83.88403 17.87188
2020050311 83.88457 17.90632
2020050312 83.88526 17.94214
2020050313 83.88585 17.97679
2020050314 83.88628 18.00899
2020050315 83.88668 18.03715
2020050316 83.88705 18.06255
2020050317 83.88725 18.08455
2020050318 83.88734 18.10479
2020050319 83.88727 18.12388
2020050320 83.88719 18.14296
2020050321 83.88716 18.16289
2020050322 83.88723 18.18379
2020050323 83.88745 18.20475
2020050400 83.88782 18.22484
2020050401 83.8884 18.24333
2020050402 83.88928 18.2601
2020050403 83.89047 18.27501
2020050404 83.89179 18.28698
2020050405 83.8932 18.29688
2020050406 83.89466 18.30477
2020050407 83.89623 18.31184
2020050408 83.89792 18.31824
2020050409 83.8998 18.32518
2020050410 83.90191 18.33288
2020050411 83.90411 18.34069
2020050412 83.90635 18.34784
2020050413 83.90857 18.35315
2020050414 83.91061 18.35408
2020050415 83.91269 18.35105
2020050416 83.91456 18.3451
2020050417 83.91619 18.33669
2020050418 83.9177 18.32621
2020050419 83.91876 18.31518
2020050420 83.9195 18.3054
2020050421 83.92018 18.29724
2020050422 83.92055 18.29307
2020050423 83.92079 18.28941
2020050500 83.92113 18.28625
2020050501 83.92157 18.28128
2020050502 83.92204 18.27431
2020050503 83.92242 18.26544
2020050504 83.92283 18.25203
2020050505 83.92322 18.23441
2020050506 83.92351 18.21489
2020050507 83.92367 18.19514
2020050508 83.92366 18.17643
2020050509 83.92364 18.15458
2020050510 83.92328 18.13452
2020050511 83.92252 18.11464
2020050512 83.92157 18.09907
2020050513 83.9205 18.08373
2020050514 83.91933 18.06673
2020050515 83.91817 18.04798
2020050516 83.91702 18.02636
2020050517 83.91601 18.00185
2020050518 83.91515 17.97569
2020050519 83.91433 17.94971
2020050520 83.91348 17.92608
2020050521 83.91256 17.90565
2020050522 83.91182 17.88791
2020050523 83.91108 17.87496
2020050600 83.91029 17.86518
2020050601 83.90948 17.8563
2020050602 83.90873 17.84631
2020050603 83.90833 17.83536
2020050604 83.9088 17.82331
2020050605 83.90975 17.80805
2020050606 83.91093 17.78894
2020050607 83.91249 17.76988
2020050608 83.91434 17.75034
2020050609 83.91646 17.73128
2020050610 83.91829 17.71209
2020050611 83.91939 17.69549
2020050612 83.92085 17.67961
2020050613 83.92235 17.66303
2020050614 83.92385 17.64466
2020050615 83.92567 17.62354
2020050616 83.92782 17.59727
2020050617 83.93022 17.56745
2020050618 83.93245 17.53513
2020050619 83.93438 17.50146
2020050620 83.93596 17.46548
2020050621 83.93731 17.42756
2020050622 83.93836 17.38908
2020050623 83.93903 17.35386
2020050700 83.93927 17.31974
2020050701 83.93927 17.28365
2020050702 83.93901 17.24436
2020050703 83.93876 17.20152
2020050704 83.93857 17.15402
2020050705 83.93837 17.10181
2020050706 83.93815 17.04495
2020050707 83.93787 16.9846
2020050708 83.93743 16.92161
2020050709 83.93678 16.85766
2020050710 83.93589 16.79429
2020050711 83.93473 16.73263
2020050712 83.93337 16.67132
2020050713 83.9318 16.61093
2020050714 83.93024 16.55149
2020050715 83.92874 16.49202
2020050716 83.92694 16.43242
2020050717 83.9249 16.37207
2020050718 83.92263 16.31071
2020050719 83.92 16.2488
2020050720 83.91692 16.18666
2020050721 83.91354 16.12587
2020050722 83.90995 16.06787
2020050723 83.90621 16.01294
2020050800 83.90242 15.96062
2020050801 83.89867 15.91002
2020050802 83.89473 15.85931
2020050803 83.89059 15.80647
2020050804 83.88616 15.75094
2020050805 83.88183 15.69341
2020050806 83.87729 15.631
2020050807 83.87259 15.56338
2020050808 83.86787 15.49287
2020050809 83.86319 15.42076
2020050810 83.85882 15.34819
2020050811 83.85501 15.27677
2020050812 83.8518 15.20561
2020050813 83.84891 15.13826
2020050814 83.84627 15.07304
2020050815 83.84401 15.00982
2020050816 83.84191 14.94809
2020050817 83.83985 14.88613
2020050818 83.83784 14.82337
2020050819 83.83555 14.7594
2020050820 83.833 14.69432
2020050821 83.83014 14.63246
2020050822 83.82691 14.57337
2020050823 83.82339 14.51371
2020050900 83.81954 14.45754
2020050901 83.8155 14.4072
2020050902 83.8114 14.3608
2020050903 83.80749 14.3162
2020050904 83.80385 14.27288
2020050905 83.80027 14.23172
2020050906 83.7967 14.19293
2020050907 83.79299 14.15159
2020050908 83.78906 14.11181
2020050909 83.78485 14.07434
2020050910 83.78051 14.03721
2020050911 83.77574 13.99721
2020050912 83.77083 13.96681
2020050913 83.76596 13.94372
2020050914 83.76125 13.92377
2020050915 83.75657 13.90991
2020050916 83.75218 13.89513
2020050917 83.74796 13.87849
2020050918 83.74384 13.85938
2020050919 83.73965 13.8379
2020050920 83.73516 13.81345
2020050921 83.73055 13.78603
2020050922 83.72605 13.75751
2020050923 83.72166 13.73094
2020051000 83.71739 13.71046
2020051001 83.71334 13.69374
2020051002 83.70944 13.68136
2020051003 83.70557 13.67153
2020051004 83.70157 13.66044
2020051005 83.69775 13.64908
2020051006 83.69367 13.63436
2020051007 83.68907 13.61393
2020051008 83.68389 13.58806
2020051009 83.67821 13.55867
2020051010 83.67212 13.52728
2020051011 83.6657 13.49565
2020051012 83.65907 13.46459
2020051013 83.65237 13.43541
2020051014 83.64557 13.40888
2020051015 83.63881 13.38558
2020051016 83.63226 13.36581
2020051017 83.62587 13.34699
2020051018 83.61954 13.32804
2020051019 83.61317 13.3076
2020051020 83.60673 13.28527
2020051021 83.60028 13.26136
2020051022 83.59376 13.2365
2020051023 83.58715 13.21232
2020051100 83.58058 13.19005
2020051101 83.57411 13.17147
2020051102 83.56775 13.15792
2020051103 83.56144 13.14995
2020051104 83.55503 13.14632
2020051105 83.54848 13.14581
2020051106 83.54174 13.14499
2020051107 83.5347 13.14375
2020051108 83.52738 13.14179
2020051109 83.5198 13.13808
2020051110 83.51208 13.13164
2020051111 83.50439 13.12259
2020051112 83.49678 13.11198
2020051113 83.48936 13.10225
2020051114 83.48215 13.09478
2020051115 83.47522 13.08986
2020051116 83.46852 13.08582
2020051117 83.46226 13.08099
