,time,MOSAiC t2m obs,MOSAiC 10si obs,CARRA2 forecast t2m,CARRA2 forecast 10si,IFS-FESOM_2t_ctrl,IFS-FESOM_2t_hist,IFS-FESOM_10si_hist,IFS-FESOM_10si_ctrl,CARRA2 analysis t2m,CARRA2 analysis 10si
54,2020-02-03 07:00:00,-24.337701322222227,6.4971573225930355,-22.479132080078102,5.379742622375488,-27.694654846191384,-24.511007690429665,5.497986704111099,5.239011749625206,,
55,2020-02-03 08:00:00,-22.101188297222222,5.170081108428406,-20.63774719238279,4.589389324188232,-27.27887573242191,-24.205786132812477,5.316785484552383,5.156764701008797,,
56,2020-02-03 09:00:00,-18.736770975,4.944588689456947,-17.43144836425779,4.462782382965088,-26.88194122314451,-23.89292755126951,5.1740201115608215,4.974719941616058,-17.431433105468727,4.443015496013686
57,2020-02-03 10:00:00,-15.17137302222222,6.573348166232585,-14.706701660156227,6.221600532531738,-26.415411376953102,-23.54888000488279,5.162931025028229,5.1196929812431335,,
58,2020-02-03 11:00:00,-14.998722480555557,7.434375244103804,-15.108923339843727,7.368574619293213,-25.972113037109324,-23.126509094238287,5.561403274536133,5.656140089035034,,
59,2020-02-03 12:00:00,-15.98232608611111,7.950133492098765,-16.185949707031227,8.350322723388672,-25.614271545410134,-22.709921264648386,6.1562559902668,6.03914038836956,-16.185919189453102,8.375848599593155
60,2020-02-03 13:00:00,-16.687708047222223,8.310850332650764,-16.977178955078102,8.387825012207031,-25.476026916503884,-22.570272827148386,6.675344064831734,6.303452342748642,,
61,2020-02-03 14:00:00,-18.045507327777774,7.301613563414459,-18.486029052734352,8.545294761657715,-25.681097412109324,-22.719519042968727,6.992635823786259,6.690341368317604,,
62,2020-02-03 15:00:00,-17.222192936111114,8.7559048400227,-19.51470031738279,8.267773628234863,-26.212255859374977,-23.083799743652293,7.12846314907074,7.005960181355476,-19.514685058593727,8.217142418317962
63,2020-02-03 16:00:00,-17.904977680555557,8.897145542895709,-20.050863647460915,8.195443153381348,-26.79791107177735,-23.59758605957029,7.300480604171753,7.306034289300442,,
64,2020-02-03 17:00:00,-19.05362535277778,8.52375767555594,-20.72960510253904,8.340911865234375,-27.26402130126951,-24.10259094238279,7.439984455704689,7.437175422906876,,
65,2020-02-03 18:00:00,-19.306567875,8.458018570703116,-21.311361694335915,8.519998550415039,-27.61082305908198,-24.46165313720701,7.516048550605774,7.4663993418216705,-21.310186767578102,8.445906516106334
66,2020-02-03 19:00:00,-19.287025744444442,9.10927308725549,-21.711218261718727,8.140402793884277,-27.882910156249977,-24.83262481689451,7.613565400242805,7.488517701625824,,
67,2020-02-03 20:00:00,-19.460628163888888,8.351147003493276,-22.069967651367165,7.931050777435303,-28.137670898437477,-25.205763244628884,7.668892115354538,7.533784493803978,,
68,2020-02-03 21:00:00,-19.300399022222223,8.588504658658612,-22.274420166015602,7.9214982986450195,-28.35876312255857,-25.464025878906256,7.799932390451431,7.58657443523407,-22.274252319335915,7.831811973068397
69,2020-02-03 22:00:00,-19.776529869444445,8.80748123806462,-22.04320373535154,7.457947731018066,-28.562765502929665,-25.694296264648386,7.806560575962067,7.565625891089439,,
70,2020-02-03 23:00:00,-20.33319646944444,9.497848729125659,-22.125463867187477,7.835051536560059,-28.75291290283198,-25.925192260742165,7.782853722572327,7.606749057769775,,
71,2020-02-04 00:00:00,-20.545082961111113,9.239984580997977,-23.065710449218727,7.84211540222168,-28.611372375488287,-26.883009338378884,6.813315629959106,6.834725931286812,-22.98522033691404,7.896596598089673
72,2020-02-04 01:00:00,-20.80477471388889,8.437134017940068,-24.340155029296852,7.774852752685547,-28.80292358398438,-27.056227111816384,6.818162068724632,6.782054901123047,,
73,2020-02-04 02:00:00,-21.78331861388889,8.499118522922041,-25.208151245117165,7.149925231933594,-28.91435852050779,-27.15428009033198,6.745196923613548,6.673393353819847,,
74,2020-02-04 03:00:00,-22.51738572222222,8.339057706568923,-25.913732910156227,6.794400691986084,-29.034811401367165,-27.271299743652293,6.691066309809685,6.655901357531548,-26.044577026367165,6.630861005745828
75,2020-02-04 04:00:00,-22.789489125000003,7.533380428331674,-27.79064025878904,6.0812296867370605,-29.285498046874977,-27.533140563964764,6.6806301176548,6.489282637834549,,
76,2020-02-04 05:00:00,-24.028343044444444,6.71002295424309,-29.04277648925779,5.812434673309326,-29.561979675292946,-27.889303588867165,6.6685041934251785,6.403441697359085,,
77,2020-02-04 06:00:00,-25.230857516666664,5.95162681741311,-30.10539855957029,5.322587490081787,-29.779913330078102,-28.160757446289068,6.607951194047928,6.297871232032776,-30.105383300781227,5.072238963795826
78,2020-02-04 07:00:00,-25.894130964484123,6.1218276186996095,-30.904196166992165,5.180871963500977,-29.949858093261696,-28.359777832031227,6.349593549966812,6.128480315208435,,
79,2020-02-04 08:00:00,-26.56320231111111,5.720953906270526,-31.281347656249977,5.198897361755371,-30.076284790039068,-28.495985412597605,6.141687273979187,5.92700731754303,,
80,2020-02-04 09:00:00,-27.399696097222222,5.572755483937297,-31.885702514648415,4.487488746643066,-30.18791046142573,-28.60050811767573,5.74884058535099,5.451956003904343,-31.885687255859352,4.5930426170816645
81,2020-02-04 10:00:00,-27.95580976111111,5.320193307679385,-32.78380432128904,4.115838050842285,-30.289366149902293,-28.696821594238287,5.3609292805194855,5.091369837522507,,
82,2020-02-04 11:00:00,-28.603710694444445,5.2547320840777045,-33.48444213867185,3.962935209274292,-30.39471282958982,-28.78344573974607,5.122289702296257,4.841942399740219,,
83,2020-02-04 12:00:00,-28.61828368333333,5.4498039129338816,-33.944113159179665,3.924412965774536,-30.501837158203102,-28.852560424804665,4.985345706343651,4.893531188368797,-33.9440979003906,3.898567931726575
84,2020-02-04 13:00:00,-28.661807066666668,5.264826884071007,-34.23883666992185,3.6463117599487305,-30.636434936523415,-28.92938079833982,4.90646068751812,4.888291656970978,,
85,2020-02-04 14:00:00,-28.918667952777778,4.6486520863999266,-34.59369506835935,3.5880849361419678,-30.776815795898386,-29.025709533691384,4.789644129574299,4.775479570031166,,
86,2020-02-04 15:00:00,-28.93072268888889,4.767408485169433,-34.901205444335915,3.4795961380004883,-30.885939025878884,-29.12316741943357,4.679985344409943,4.65894715487957,-34.90119018554685,3.3783106909831986
87,2020-02-04 16:00:00,-28.79351615833333,4.679422925070592,-35.26108398437498,3.3862874507904053,-30.97026672363279,-29.178968811035134,4.682322770357132,4.761308193206787,,
88,2020-02-04 17:00:00,-29.282834072222226,4.5100035569171055,-35.308126831054665,3.540280818939209,-31.050062561035134,-29.24084320068357,4.688226938247681,4.735346466302872,,
89,2020-02-04 18:00:00,-29.46086891111111,4.610650726493077,-35.70023193359373,3.0717499256134033,-31.06151428222654,-29.302343749999977,4.695972248911858,4.6584954261779785,-35.717794799804665,3.076098849065602
90,2020-02-04 19:00:00,-29.11106153611111,4.679627268883261,-35.731344604492165,3.343332290649414,-31.014746093749977,-29.299810791015574,4.624045222997665,4.639916226267815,,
91,2020-02-04 20:00:00,-28.24010618888889,4.916619864308763,-35.10874023437498,3.3785393238067627,-31.063391113281227,-29.279150390624977,4.573675632476807,4.688566744327545,,
92,2020-02-04 21:00:00,-28.42566305277778,4.36739924621033,-35.144857788085915,3.2409040927886963,-31.112806701660134,-29.301115417480418,4.707399278879166,4.825927019119263,-35.14484252929685,3.159700905205682
93,2020-02-04 22:00:00,-28.774064683333336,4.420476444728005,-35.62016906738279,3.549938917160034,-31.073774719238287,-29.34422149658198,4.958901807665825,5.303911834955216,,
94,2020-02-04 23:00:00,-28.114575136111114,4.5577809611678815,-35.08673706054685,3.9770429134368896,-31.076429748535134,-29.421697998046852,5.429197579622269,5.777611672878265,,
95,2020-02-05 00:00:00,-28.27689602222222,4.826705094893511,-34.38022460937498,4.297408103942871,-31.269972229003884,-29.596006774902293,5.826432257890701,6.190712869167328,-34.380209350585915,4.102174749888945
